1660277700000,24008.14000000,24033.43000000,23944.18000000,23967.20000000,1360.03487000,1660278599999,32623184.24088540,55036,677.49105000,16252727.40007320,0
1660278600000,23967.20000000,23979.32000000,23945.78000000,23963.25000000,997.41806000,1660279499999,23901325.81892950,44159,449.76804000,10778021.55789690,0
1660279500000,23963.91000000,23969.62000000,23911.12000000,23931.99000000,1128.11605000,1660280399999,27008471.42632640,50516,537.19874000,12861288.49779860,0
1660280400000,23930.73000000,23988.99000000,23925.36000000,23984.20000000,1110.41450000,1660281299999,26607841.99889390,48165,580.45915000,13908956.19590270,0
1660281300000,23983.20000000,24060.00000000,23934.84000000,24000.48000000,2058.06092000,1660282199999,49379429.33452660,70166,1079.00958000,25890302.55087420,0
1660282200000,23998.68000000,24018.55000000,23941.63000000,23975.93000000,1222.82123000,1660283099999,29316902.98499040,53824,593.32940000,14225715.88804500,0
1660283100000,23975.93000000,23980.93000000,23933.83000000,23949.96000000,1003.91851000,1660283999999,24047079.08975150,48226,502.17287000,12028791.81890400,0
1660284000000,23949.96000000,23990.00000000,23893.66000000,23914.94000000,1499.34224000,1660284899999,35900734.97007480,59074,685.17933000,16408321.61085120,0
1660284900000,23914.94000000,23971.00000000,23897.12000000,23958.75000000,1129.99592000,1660285799999,27043669.03991730,54468,587.58552000,14062930.57255420,0
1660285800000,23960.35000000,23971.03000000,23882.96000000,23915.91000000,1358.13234000,1660286699999,32484949.66561670,60821,632.89212000,15138252.93912380,0
1660286700000,23914.66000000,23955.55000000,23880.00000000,23952.26000000,1398.12335000,1660287599999,33451947.10158820,58316,742.39669000,17763817.51328630,0
1660287600000,23953.22000000,23985.41000000,23907.29000000,23963.95000000,1589.06797000,1660288499999,38056106.34015320,61764,832.26383000,19933760.64260900,0
1660288500000,23965.13000000,23980.00000000,23929.70000000,23952.64000000,1171.55166000,1660289399999,28061587.38610500,53473,561.33611000,13446020.45129500,0
1660289400000,23952.65000000,23957.82000000,23912.65000000,23920.09000000,1171.19033000,1660290299999,28035776.51952910,55462,565.16191000,13529057.13285100,0
